,clean_tweets,prediction,language,confidence
3763,Que sorpresa y justo hoy que no se que hacer con mi relacion apareces tu y casado que ironia Por que se tienen que casar ossshhh teodio,"('es', 0.9329823851585388)",es,0.9329823851585388
3775,dándole vueltas a mis almohadas sólo que ninguna se acomoda cómo tú,"('es', 0.9324535131454468)",es,0.9324535131454468
3821,Nunca voy a entender ingles ,"('es', 0.9127200841903687)",es,0.9127200841903687
3824,LAS TORRES DE CONTROL NUNCA DEJARAN DE BRILLAR,"('es', 0.597206175327301)",es,0.597206175327301
3829,Odio este clima por dios ,"('es', 0.9229980707168579)",es,0.9229980707168579
3838,“SomosCeIosos El peor error es hacer lo correcto con la persona equivocada y hacer lo equivocado con la persona correcta”,"('es', 0.9129902720451355)",es,0.9129902720451355
3842,Im at Escuela de Armas y Servicios Usaquen Bogotá Cundinamarca httptcoBqfLdmvmI,"('es', 0.5179005861282349)",es,0.5179005861282349
3875,Impresionado de que me siga el gran periodista jatirado  Un abrazo crack desde tierras cordobesas,"('es', 0.9190263152122498)",es,0.9190263152122498
3876,Es todo risa hasta que programas el despertador para las  de la mañana,"('es', 0.9960346221923828)",es,0.9960346221923828
3879,el tiene algo que a mi me provoca pero yo tengo algo que lo vuelve loco,"('es', 0.996095597743988)",es,0.996095597743988
3892,Nada mejor que el rap a estas horasogg,"('es', 0.9587724208831787)",es,0.9587724208831787
3912,Tengo sueño,"('es', 0.9853186011314392)",es,0.9853186011314392
3919,Cada vez la gente esta mas loca s,"('es', 0.7840513586997986)",es,0.7840513586997986
3925,MacaMuscio tengo una foto tuya Tremenda,"('es', 0.8956646919250488)",es,0.8956646919250488
3928,ElUniversal las magistradas del TSJ ademas de querer para ellas el negocio de putas envidian a la buena moza de Machado Suicidense locas,"('es', 0.8318299055099487)",es,0.8318299055099487
3929,Desde el work con una linda sonrisa  La Mision Hotel Boutique Asuncion httptcobFqictP,"('es', 0.8055728077888489)",es,0.8055728077888489
3936,centypty bn lubricado,"('es', 0.9165088534355164)",es,0.9165088534355164
3959,pido un golden desde que aprendí a hablar y nadie me lo regala  asi que me lo voy a tener que autoregalar,"('es', 0.974765956401825)",es,0.974765956401825
3979,Sonríe que es gratis joder,"('es', 0.9139670133590698)",es,0.9139670133590698
3992,yeixonlds nacionaloficial  Sisis Vamos nacionaloficial,"('es', 0.6190395355224609)",es,0.6190395355224609
4008,Desconectando con el fifa,"('es', 0.8766111731529236)",es,0.8766111731529236
4015,Groso Di Maria Tan groso como feo,"('es', 0.7309877872467041)",es,0.7309877872467041
4017,Nunca tenemos prevvia,"('es', 0.6704565286636353)",es,0.6704565286636353
4036,Hay una tormenta en mis ojos  y un total vacio en mi corazòn,"('es', 0.9251376390457153)",es,0.9251376390457153
4043,GiovanniBtsta jajajaja pero lo pasarás jajaja,"('es', 0.7069806456565857)",es,0.7069806456565857
4046,BrandonelBago Por que si no lo tuvieras no estarías vivo Vamos libera el odio,"('es', 0.9214980006217957)",es,0.9214980006217957
4047,carlosbaroja Eseeee Barojaaaaa Mil gracias primo oye estás invitado eh así que más te vale venir a la capiii un besazo enorme ,"('es', 0.8575904369354248)",es,0.8575904369354248
4067,lunami Me alegra mucho abrazo enorme amiga bella ,"('es', 0.9461294412612915)",es,0.9461294412612915
4100,En busca de la felicidad,"('es', 0.9371065497398376)",es,0.9371065497398376
4108,LAVALENTINAB —Si yo tengo una pieza y Camila no tiene entonces yo tengo media pizza y Camila tiene media pizza nnJAJAJA eso sí es bonito,"('es', 0.981378972530365)",es,0.981378972530365
4110,Mi unico heroe en este lio,"('es', 0.7287523746490479)",es,0.7287523746490479
4126,Otro día más BN,"('es', 0.9609411954879761)",es,0.9609411954879761
4130,Al fin en casa,"('es', 0.7363625764846802)",es,0.7363625764846802
4156,Porque voy a la feria del libro y como llueva lloro,"('es', 0.9861452579498291)",es,0.9861452579498291
4159,El que se enamorasufre,"('es', 0.7933832406997681)",es,0.7933832406997681
4181,Mi padre ta re quemado camina por toda la casa Jajajajjajajajajajajjaajaj,"('es', 0.6509711146354675)",es,0.6509711146354675
4182,MiruConde que ex,"('es', 0.7348905801773071)",es,0.7348905801773071
4183,No me voy a engañar Se que al final nunca te olvidaré,"('es', 0.9007644057273865)",es,0.9007644057273865
4205,No puedo con la bronca que traigo,"('es', 0.9945947527885437)",es,0.9945947527885437
4207,Se me ha quitado el sueño ,"('es', 0.8578569293022156)",es,0.8578569293022156
4209,Vine habalar con Bana no a trabajar hdp ,"('es', 0.8869146704673767)",es,0.8869146704673767
4210,¿Por qué no aprender juntos en vez de sufrir por separado ,"('es', 0.9978029131889343)",es,0.9978029131889343
4217,pequenacigarra SolusLupusPR se veía venir,"('es', 0.5042139291763306)",es,0.5042139291763306
4250,Mientras tanto FifaPutos se presta para la mafia de Brasil que jugará después para elegir rivalnnFifaWorldCup nBrasil,"('es', 0.9346262812614441)",es,0.9346262812614441
4252,No sean criminales gran malparidas si van a salir a la calle en chanclas arreglesen esas uñas malditas ,"('es', 0.5675811171531677)",es,0.5675811171531677
4254,SindyLopM Disque fueras cucayo pa rasparte jajajajajjajaja Jajajajajajaja morí con esto ,"('es', 0.701770544052124)",es,0.701770544052124
4260,A Valdez aeleolvido ir por el balón y no por elcontrario,"('es', 0.9792543053627014)",es,0.9792543053627014
4270,Flor y sus rt jajajajjajajajajaja,"('es', 0.6098818778991699)",es,0.6098818778991699
4281,No eran caracoles Eran superaracoles a la llauna con Alioli visto en El Terral de Vilassar de… httptcoouePcqee,"('es', 0.777836799621582)",es,0.777836799621582
4287,Al diablo con todo,"('es', 0.7305628657341003)",es,0.7305628657341003
4293,Mi cell lo cortan mañana ,"('es', 0.9636909365653992)",es,0.9636909365653992
4294,Viviendo una ilusión estoy,"('es', 0.998498260974884)",es,0.998498260974884
4312,ESTOS PIBES VIVEN DE HACER CHOCOLATE Y VICTORINOX BOLUDOS METAN UN GOL LA CONCHA DE LA VIDA,"('es', 0.5683954358100891)",es,0.5683954358100891
4313,Me basto el beso de hola y chau ,"('es', 0.8559806942939758)",es,0.8559806942939758
4339,Amor por tatuajes  Ummm,"('es', 0.8518614172935486)",es,0.8518614172935486
4371,Acabo de publicar una foto  Universidad Anáhuac México Sur httptcoOkMBOkE,"('es', 0.6664469838142395)",es,0.6664469838142395
4378,“mallo Quédate con el que trate de arreglar las cosas no con el que habla de quien tuvo la culpa”,"('es', 0.9769893884658813)",es,0.9769893884658813
4404,Ya esta es difinitivo que nos vamo a penales,"('es', 0.6662281155586243)",es,0.6662281155586243
4416,Ese timon y pumba son todos hermosos ,"('es', 0.9788355827331543)",es,0.9788355827331543
4418,Como me encantan los Martes ,"('es', 0.9701641201972961)",es,0.9701641201972961
4427,Recuerden que estamos en la repetición de Friends On Line con Viany y grandes tips y temas que a ustedes les interesan monitoreodemedios,"('es', 0.9301223754882812)",es,0.9301223754882812
4437,Hahaha vez como sabes queen feia,"('es', 0.5840361714363098)",es,0.5840361714363098
4462,que sufras agonía,"('es', 0.8428001999855042)",es,0.8428001999855042
4470,Solo queda seguir adelante  no hay más,"('es', 0.9923385381698608)",es,0.9923385381698608
4487,Otra vez rutina √ httptcoAjDQpsxtwP,"('es', 0.5697746276855469)",es,0.5697746276855469
4492,Me dio una lastima el nenito venía endemoniado en bici y se le salió la cadena Le hizo ver las estrellas el caño jajajajaja,"('es', 0.987236738204956)",es,0.987236738204956
4502,ConSDeSergiio claro JAJAJAJAJ tú tampoco duermes no,"('es', 0.5144088268280029)",es,0.5144088268280029
4506,Estaba jugando con mi sobrina a las artes marciales y mi padre estaba justo detras mio me dijo que nunca cambiaria gtlt nTierraTragame,"('es', 0.9743911623954773)",es,0.9743911623954773
4509,Si se enamoran que remedio habrá,"('es', 0.5870016813278198)",es,0.5870016813278198
4511,En que mierda te estas metiendo pendeja,"('es', 0.5421987175941467)",es,0.5421987175941467
4524,AngelesMaribelP jaja pero posta cuando está todo mal qe ya fue no el ahí está y complicandola ahora está todo bien y al mes lo veo Naa,"('es', 0.9968242049217224)",es,0.9968242049217224
4537,RostrosdlaTrata la ª mención de Trata de Personas aparece en tu TL ¡Ahora es Tendencia en México trndnl,"('es', 0.9788129925727844)",es,0.9788129925727844
4541,Buenas Noches,"('es', 0.7646409273147583)",es,0.7646409273147583
4543,Me he vuelto a retocar el flequillo Si esque lo digo mil vecesyo con tijeras Peligro xd,"('es', 0.6174168586730957)",es,0.6174168586730957
4556,Ahí hasta los de tráncito son chidiscul Aprendan,"('es', 0.8581823706626892)",es,0.8581823706626892
4564,Aqui estoy yo solo dime cuando y donde,"('es', 0.9974486231803894)",es,0.9974486231803894
4571,Odio darle a la cámara esta de tw qué coño hace ahí,"('es', 0.9853038191795349)",es,0.9853038191795349
4581,me di cuenta que mi gata esta acostada con migo,"('es', 0.9173837900161743)",es,0.9173837900161743
4585,SanCadilla jpnavarror muralcom A tres cuadras de mi casa ¡Ay ,"('es', 0.9913517832756042)",es,0.9913517832756042
4592,solertoni es el k te twitter pero si marxes perdrem un gran twitaire apart sempre pots bloquejar als k insultin nomarxistoni,"('es', 0.5629217624664307)",es,0.5629217624664307
4603,marthadebayle noo hija  zafo con chile y ajo,"('es', 0.9786810874938965)",es,0.9786810874938965
4605,Jesica mi otra novia ,"('es', 0.8335567712783813)",es,0.8335567712783813
4630,Pero igual quiero a mi novio  el bobotón es mi vida y no entiende parece,"('es', 0.9536261558532715)",es,0.9536261558532715
4633,evuchis Vota por AbrahamMateoMus en httptcoiZXYHpmzX  El cantante mas cool y El temazo httptcoEGDJyKIgB,"('es', 0.8569599390029907)",es,0.8569599390029907
4639,y esa pelicula me la he visto mas veces q el titanic,"('es', 0.923373818397522)",es,0.923373818397522
4660,Porque se copian de mi coño,"('es', 0.5498517155647278)",es,0.5498517155647278
4664,Sueño,"('es', 0.7242085933685303)",es,0.7242085933685303
4666,Te tiraría a la mierda ,"('es', 0.8808983564376831)",es,0.8808983564376831
4667,Y se que el esta muy bien sin mi pero yo estoy muy mal sin el,"('es', 0.999180257320404)",es,0.999180257320404
4681,Costanera y fernetacho,"('es', 0.74647456407547)",es,0.74647456407547
4686,Hoy se va a la cancha para pasar el mal momento que pase hoy a la mañana,"('es', 0.9828819036483765)",es,0.9828819036483765
4689,Vi un anunció de que va a estar Tan Biónica en Montevideo de nuevo QUIERO IRRR,"('es', 0.8969371318817139)",es,0.8969371318817139
4704,Mas facil que esto bolua jaja,"('es', 0.836460530757904)",es,0.836460530757904
4712,Me la suda ya no dormir llevo con sueño todo el puto verano por un dia mas eeh,"('es', 0.9239548444747925)",es,0.9239548444747925
4728,Hay cosas que te escribo en cartasnpara no decirlasnHay cosas que escribo en cancionesnpara repetirlas,"('es', 0.8688509464263916)",es,0.8688509464263916
4766,La vida es eso que pasa mientras yo veo Violetta,"('es', 0.9485781788825989)",es,0.9485781788825989
4772,Bueno hay un hermoso sol especial para ir tirando los trapitos al sol,"('es', 0.928365170955658)",es,0.928365170955658
4784,son las  ya,"('es', 0.8992174863815308)",es,0.8992174863815308
4796,Q esa pedorrada del partido x la paz,"('es', 0.9501542448997498)",es,0.9501542448997498
4800,mete crees porque diste las palabrasnHimAy si te crees mucho porque representas a todos los que fuimos a EUn httptcoCcvRcy,"('es', 0.845170795917511)",es,0.845170795917511
4802,periodistasoy se ignagura el  de diciembre ,"('es', 0.9732606410980225)",es,0.9732606410980225
4807,Hoy sale ese pachaaa camilasanda hola te quiero veeeer,"('es', 0.7107124328613281)",es,0.7107124328613281
4831,paoladelmar ya no me interesa saber de las personas que no me valoraron ,"('es', 0.9687137603759766)",es,0.9687137603759766
4840,Qué suavona es MariahAiree,"('es', 0.5373426079750061)",es,0.5373426079750061
4841,Creo que nos re entendemos,"('es', 0.66495680809021)",es,0.66495680809021
4843,Pa estan atomizando la concha de la madre,"('es', 0.8019646406173706)",es,0.8019646406173706
4845,Mi lado tierno sólo lo conoce quien se lo merece,"('es', 0.8296731114387512)",es,0.8296731114387512
4847,Oigan me molesta mucho que esté pringando dios decídete,"('es', 0.8128073215484619)",es,0.8128073215484619
4858,La gentr que prefiere el sur o el levante al norte de España esa gente nosaben,"('es', 0.8967657685279846)",es,0.8967657685279846
4859,Al pedo me compro facturas ahora llego a la escuela y Bian me espera con  kilos de facturas seguro,"('es', 0.9064474701881409)",es,0.9064474701881409
4877,PatoPrueba comparto tu comentarioson panqueques,"('es', 0.5053945183753967)",es,0.5053945183753967
4886,Vamos que hoy estoy contigo,"('es', 0.9878312349319458)",es,0.9878312349319458
4901,Joséee medio gallo,"('es', 0.55161452293396)",es,0.55161452293396
4903,Carlosperez me enamore cuando te vi cn Andrea y me vuelvo a enamorar ahora ,"('es', 0.9904507994651794)",es,0.9904507994651794
4909,Se te va a salir el cobre,"('es', 0.5732258558273315)",es,0.5732258558273315
4911,No me enoje si no estaría a las puteadas jajajajajaja,"('es', 0.7278510928153992)",es,0.7278510928153992
4920,Me dormi toda la taaaarde estaba very cansada,"('es', 0.5625953078269958)",es,0.5625953078269958
4921,joelcanojr jajajJa no te ganches Por un juego perdido en  min No vale la pena,"('es', 0.9012359976768494)",es,0.9012359976768494
4924,Bueno HodorTheTurtle se queda en el vete hasta mañana o pasado pero no es nada serio parece ser,"('es', 0.9921140074729919)",es,0.9921140074729919
4925,Capaz que hable y nos dejemos de romper las pelotas,"('es', 0.9808550477027893)",es,0.9808550477027893
4929,nereeagutierrez Jajajajajaja fua tia con uno me estreso pues imaginate con ocho ,"('es', 0.7044259905815125)",es,0.7044259905815125
4931,A las miradas tristes abrazos largos y au CansaoSeQuedaCortisimo ALaGuerra juju,"('es', 0.570054292678833)",es,0.570054292678833
4935,Pero a esa mujere de fuego que le dan de Comer ,"('es', 0.9141467809677124)",es,0.9141467809677124
4948,Cuando vuelva de bañarce lo voy a hablar S,"('es', 0.9676652550697327)",es,0.9676652550697327
4950,Wuuu cine en casa D httptcoaSdsXSDDnp,"('es', 0.5008759498596191)",es,0.5008759498596191
4970,Comienza Psoriasis la verdad al desnudo Hospital de la PrincesaMadrid httptcozyzxriUJ,"('es', 0.6037312150001526)",es,0.6037312150001526
4975,¡Bang bang Estás liquidado,"('es', 0.8727234601974487)",es,0.8727234601974487
4977,Yo quiero ir a esquiar en el Cerro catedral pero noa tenemos que ir hoy tenemos que partir,"('es', 0.963756799697876)",es,0.963756799697876
4987,Si pudiéramos haber partido en dos esta soledad y el peso de este amorrrr,"('es', 0.9540297389030457)",es,0.9540297389030457
4998,gustiazulgrana  acuerdo,"('es', 0.8701876997947693)",es,0.8701876997947693
5009,tonialmeda de todas las situaciones se aprende,"('es', 0.889012336730957)",es,0.889012336730957
5011,No me dormi hoy,"('es', 0.929111659526825)",es,0.929111659526825
5012,Llegamos a rosario que neblina del orto,"('es', 0.703739583492279)",es,0.703739583492279
5016,Hola Heart In Hand adelantad el cd a mañana va ,"('es', 0.8894637823104858)",es,0.8894637823104858
5017,AndyVitta kufikiria Nacholopez Díganme a quien ponen con Nacho Figueroa y Tevez lesionados,"('es', 0.6833511590957642)",es,0.6833511590957642
5019,An AlvaroAlvaradoC en USA hay bastantes manejos turbios y hay muchos logran pasar agachados  hay que dejar d ser ingenuo,"('es', 0.947659432888031)",es,0.947659432888031
5023,Y vivieron felices para siempre,"('es', 0.8730985522270203)",es,0.8730985522270203
5032,TnE nnEnXnTnRnAnÑnOnNo mentiraextraño a tu amigo ahnJAJAJA,"('es', 0.7787613272666931)",es,0.7787613272666931
5037,Ikaromx va wey investigate cuanto sale y va,"('es', 0.6317810416221619)",es,0.6317810416221619
5038,se me cierran los ojoss uu,"('es', 0.7992125153541565)",es,0.7992125153541565
5041,Avianca deja tirados a sus pasajeros con rumbo a chile nadie responde stereoactivo nRT por favor,"('es', 0.9637995958328247)",es,0.9637995958328247
5045,Leer eso me puso de muy muy buenas,"('es', 0.9996147155761719)",es,0.9996147155761719
5048,El metalero ql tiene el pelo super lindoooo me muero de la invidia,"('es', 0.9476878046989441)",es,0.9476878046989441
5058,Me lástima y recién la veo el jueves,"('es', 0.9443261623382568)",es,0.9443261623382568
5068,Punto de Rocio  °C  Ind de Calor  °C  ITH    httptcoGPyPmKo,"('es', 0.5324312448501587)",es,0.5324312448501587
5082,Hay un peoncito muy lindo y fuerzudo mija ya me esta buscando novio mi abuela,"('es', 0.9924940466880798)",es,0.9924940466880798
5117,Pq lo segui  Ah pq lo vi y aprete en seguir qsyyy,"('es', 0.7988777756690979)",es,0.7988777756690979
5124,Papá me compró la camiseta del Defe,"('es', 0.8338135480880737)",es,0.8338135480880737
5125,Que persona te deja con dudas así,"('es', 0.9060404896736145)",es,0.9060404896736145
5130,Si lees este tweet es porque sabes leer,"('es', 0.796040415763855)",es,0.796040415763855
5140,No veo la hora de llegar a casa y a mi cama,"('es', 0.8997503519058228)",es,0.8997503519058228
5145,Fechas disponibles para sesiones a partir del viernes ,"('es', 0.8088076114654541)",es,0.8088076114654541
5156,Gent sense cases i cases sense gent maibma Cataluña tiene  pisos vacíos y  familias sin vivienda httptcoAqHAEpNjKp,"('es', 0.6843380928039551)",es,0.6843380928039551
5161,En todo lo que planeaba siempre estabas tu httptcoaZcZrAFdLf,"('es', 0.8624880909919739)",es,0.8624880909919739
5164,Ahorita Melgar voltea el partido a las gayinas lo canto,"('es', 0.9621772766113281)",es,0.9621772766113281
5165,Salio el sol el tiempo nos toma el pelo,"('es', 0.9482970237731934)",es,0.9482970237731934
5173,Sino sabes usar tacos no te los pongas,"('es', 0.7267205119132996)",es,0.7267205119132996
5178,salvameoficial KikoHernandez  q buena educadora es olvihormigos olvidoy ya dejen en oaz a IsabelPantoja,"('es', 0.866100013256073)",es,0.866100013256073
5186,estudyap hallloooooo,"('es', 0.5537350177764893)",es,0.5537350177764893
5193,Despues de correr me clave  panchos jajajajjajaja,"('es', 0.7918326258659363)",es,0.7918326258659363
5201,bueno creo que escucharé música para poder distraerme,"('es', 0.8592095971107483)",es,0.8592095971107483
5203,LethyValdes más que bien,"('es', 0.844044029712677)",es,0.844044029712677
5209,Gracias Boca por hacerme tan feliz,"('es', 0.9903205633163452)",es,0.9903205633163452
5213,En Cali continúa la defensa por el patrimonio público y el territorio vienen protestasnhttptcoouKGJavDB httptcoGspnuqAR,"('es', 0.8050103783607483)",es,0.8050103783607483
5216,Mi madre me lo dice amenudo tambien,"('es', 0.8483844995498657)",es,0.8483844995498657
5242,Crecer un poco barra,"('es', 0.7367814779281616)",es,0.7367814779281616
5244,Me sentía astronauta perdida en tus lunares   httptcomwWRmuZna,"('es', 0.7811716198921204)",es,0.7811716198921204
5270,Q grosa mama me hizo tortas fritas httptcoeOWDtlK,"('es', 0.6836132407188416)",es,0.6836132407188416
5279,Nunca olvides que te quiero,"('es', 0.9667133688926697)",es,0.9667133688926697
5293,LautyDamian ah listo te tiene re pillo jjajaja,"('es', 0.8306275606155396)",es,0.8306275606155396
5294,Que chabon mas pesado por dios,"('es', 0.6219870448112488)",es,0.6219870448112488
5302,AlvaroUribeVel El Derroche en Colombia Por Néstor Laso Via elmundoes httptcovTcuy,"('es', 0.6543539762496948)",es,0.6543539762496948
5307,Pq viajo tanto Kk,"('es', 0.8333740234375)",es,0.8333740234375
5308,Te quiero comee te quiero comer ,"('es', 0.9609807729721069)",es,0.9609807729721069
5313,Si algún amiguito le clava el visto lo mismo le va a hablar  pero cuando yo le digo la verdad de que no pude no me cree ,"('es', 0.9604412913322449)",es,0.9604412913322449
5329,Ya nada es como antes,"('es', 0.7769915461540222)",es,0.7769915461540222
5343,Notengoswag Mi mamá dice que soy un bueno para nada Creo que nunca me ha visto extrañándote,"('es', 0.8869611024856567)",es,0.8869611024856567
5348,weezermij no creas creo que les les costó carisimo encontrar a un tío que se pareciera tanto a Jorge Sanz,"('es', 0.8020901083946228)",es,0.8020901083946228
5356,Que le brinde caloorr que me partabun rayo por ser como soy,"('es', 0.8740776777267456)",es,0.8740776777267456
5358,Ni ganas de ir mañana,"('es', 0.8424886465072632)",es,0.8424886465072632
5367,Tengo Followers que GrrrrnY otros que bueno al menos son EbolaLess,"('es', 0.9648675322532654)",es,0.9648675322532654
5391,Cuando javierbracho me ignora no me quiere es odioso y antipático se hace el duro  httptcoDBsQYfUBp,"('es', 0.9175056219100952)",es,0.9175056219100952
5396,Oye esa vainaaaaa titu afu que xuxx te pasaaaaaaa ajajajajaajaj bueno voy a ir a vacacionar a tu chantin pues y llevare un poco de guiales,"('es', 0.5498589873313904)",es,0.5498589873313904
5404,Deje de ver el partido y me puse a ver a vivi canosa y hacen gol,"('es', 0.9395795464515686)",es,0.9395795464515686
5422,Te extraño amornAs,"('es', 0.821024477481842)",es,0.821024477481842
5436,Mi problema es que actúo y después pienso,"('es', 0.9755704998970032)",es,0.9755704998970032
5438,Y lo bien que se me da cagarla con las personas qué ¿eh,"('es', 0.989835262298584)",es,0.989835262298584
5443,mireyatorres pero vamoos a veer tu prestas atención al leer ,"('es', 0.9299102425575256)",es,0.9299102425575256
5450,Mierda ya es domingo ,"('es', 0.8240822553634644)",es,0.8240822553634644
5454,JohanRamirez  lloro boludo me quiero matar,"('es', 0.8700665831565857)",es,0.8700665831565857
5455,Tengo  fotos en el iphone y literal son puros screenshots,"('es', 0.9361173510551453)",es,0.9361173510551453
5462,Estoy recagada de miedo,"('es', 0.9066652655601501)",es,0.9066652655601501
5467,Muskulvks participas con el número  ¡Mucha suerte httptcoWuuXXvea,"('es', 0.917915940284729)",es,0.917915940284729
5476,Me parece mal que la firma haya sido un miercoles y la gente tenga que hacer cola al salir del tuto pierda la tarde y se quede sin verle,"('es', 0.9479693174362183)",es,0.9479693174362183
5484,se que no soy tan fan de ed como para ir a su concierto pero amo su música y seria hermoso para mi escucharlo cantar en vivo,"('es', 0.9715161919593811)",es,0.9715161919593811
5487,Un dia que no hablemos es como que no hablamos por  año,"('es', 0.9917561411857605)",es,0.9917561411857605
5501,E topi ahi voy pa tu cacha,"('es', 0.7864859104156494)",es,0.7864859104156494
5515,Vamos que en el segundo tiempo lo damos vuelta  vamos villa mitreee ,"('es', 0.9565621614456177)",es,0.9565621614456177
5526,Tengo que descargar como  fotos y ni ganas,"('es', 0.954190194606781)",es,0.954190194606781
5532,Observen esta foto eramos tan lindos con el hernan httptcoQWdVNzEEOO,"('es', 0.8716630935668945)",es,0.8716630935668945
5534,Tres valores que te harán justo con los demás httptcoIBPzTNwx,"('es', 0.9724431037902832)",es,0.9724431037902832
5541,A mi no me tomes por boluda pendejito,"('es', 0.6100433468818665)",es,0.6100433468818665
5547,Me mato dulce cumple  mañana,"('es', 0.8703529834747314)",es,0.8703529834747314
5585,Quiero ir al baile el ,"('es', 0.9187213778495789)",es,0.9187213778495789
5587,SANTIAGODELMORO Estoy yendo a la radio para que me firmes el libro espero llegar antes de que te vayas,"('es', 0.9629728198051453)",es,0.9629728198051453
5588,Gente de mierda que le va demasiado bien,"('es', 0.8073441982269287)",es,0.8073441982269287
5607,Vi a la putita cuando se ibaa,"('es', 0.8787157535552979)",es,0.8787157535552979
5611,—¿Qué tienes  n—Ganas de verte eso tengo,"('es', 0.9259245991706848)",es,0.9259245991706848
5630,extraño a la enana,"('es', 0.9069270491600037)",es,0.9069270491600037
5636,skysdruhl NickiFunkeira pseee garota ridícula,"('es', 0.592110276222229)",es,0.592110276222229
5665,TamiMicaela jajaja ahora lo tenes Normal ,"('es', 0.5471073985099792)",es,0.5471073985099792
5666,iservia SEGREcom La perseverancia determina el éxito financiero mas que el CI o clase social javaloyesv rafacarpi,"('es', 0.8654133677482605)",es,0.8654133677482605
5669,MiFraseDeRockEs Bien parado o en la lona hay que ser buena persona ,"('es', 0.9212197065353394)",es,0.9212197065353394
5671,Conocerla fue lo mejor,"('es', 1.000042200088501)",es,1.000042200088501
5673,RodrigoGandola que te robaron negro,"('es', 0.5642660856246948)",es,0.5642660856246948
5674,EvePaludi JAJAJAJAJAJA blda vos atraes esos pensamientos a mi cerebro inocente ,"('es', 0.5170368552207947)",es,0.5170368552207947
5679,EstoyMuerta BN,"('es', 0.9611741304397583)",es,0.9611741304397583
5696,Feliz navidad amigos Los mejores deseos para todos,"('es', 0.9087953567504883)",es,0.9087953567504883
5701,Ojo por ojo y diente por diente paso a paso en busca de muerte,"('es', 0.981428861618042)",es,0.981428861618042
5714,que se puso a hacer,"('es', 0.9912877082824707)",es,0.9912877082824707
5736,Duermo todo el dia,"('es', 0.5621680021286011)",es,0.5621680021286011
5742,A hacer noni que mañana va a ser un largo día como la polla de rubius juju Rubiu,"('es', 0.9741652011871338)",es,0.9741652011871338
5746,Nanacastanio Naaa mirando al espejo se te va a ir por un buen rato jajajaja,"('es', 0.6538476943969727)",es,0.6538476943969727
5790,JAja no puedo creer que ya este despiertaaaaaaaaaaaaaaaaa  la primera vez que me levanto a esta hora antes recién me estaba acostando ,"('es', 0.887508749961853)",es,0.887508749961853
5795,Objetivo bajar kg,"('es', 0.7067641615867615)",es,0.7067641615867615
5798,Nicolás dijo no puedo creerlo va a ver un tsunami jajajajajajaj todo porque estaba limpiando la mesa,"('es', 0.9396674633026123)",es,0.9396674633026123
5805,Agenda  y  capacitación USAID,"('es', 0.9467139840126038)",es,0.9467139840126038
5808,Terminamos el campamento con las chicas ,"('es', 0.9978031516075134)",es,0.9978031516075134
5810,Puede destrozar todo aquello que ve por que ella de un soplo lo vuelve a crear como si nada la quiero a morir ,"('es', 0.9644386172294617)",es,0.9644386172294617
5824,NettlesNavidad IrisBoaVista ave,"('es', 0.7665204405784607)",es,0.7665204405784607
5850,Llego a estar cuando la niña le hace eso a Dani y no tiene galaxia pa volar la gilipollas,"('es', 0.9770680069923401)",es,0.9770680069923401
5852,jajajajajaj me tenté con eso xd,"('es', 0.6807587742805481)",es,0.6807587742805481
5855,demasiadohueca Seguro soy la unica mina que nunca en su puta vida vio msc,"('es', 0.976016104221344)",es,0.976016104221344
5871,De paseo y algo de compras una malteada   Gran Plaza in Cancún QR httpstcopiFUSSXK,"('es', 0.6106152534484863)",es,0.6106152534484863
5877,Traigo unas ondas bien locas en mi cabeza están como para hacer una novela o un guión de película,"('es', 0.9911851286888123)",es,0.9911851286888123
5880,harryfasito desde entonces no tomo alcohol,"('es', 0.9823517799377441)",es,0.9823517799377441
5893,VeeeryBB nooooo  por ahí es por donde corre el escarabajo JAJAJAJA,"('es', 0.9965335726737976)",es,0.9965335726737976
5902,A ver que aporta el Pity a River,"('es', 0.879974901676178)",es,0.879974901676178
5905,No des más de lo que recibes,"('es', 0.7576622366905212)",es,0.7576622366905212
5907,lloracz me chama no imo,"('es', 0.5854532122612)",es,0.5854532122612
5909,Así tal vezcabalgar escribiramar vivir un poco respirar,"('es', 0.8157170414924622)",es,0.8157170414924622
5919,Naciste puta no hay más  Mariiia,"('es', 0.8233767151832581)",es,0.8233767151832581
5931,marianodbv cierto Espero que aprendan ,"('es', 0.8658542037010193)",es,0.8658542037010193
5932,No jodan desenrroskesen y vera Ke en las próximas elecciones verán mas votos Porke la democracia triunfara,"('es', 0.8210944533348083)",es,0.8210944533348083
5944,ErMaChEtExX y yo somos guapísimos pero yo more httptcodVRYCcCqnQ,"('es', 0.8633638620376587)",es,0.8633638620376587
5951,Llora sola porque detesta que los demas vean sus debilidades,"('es', 0.9562382102012634)",es,0.9562382102012634
5953,Mejor me voy a dormir,"('es', 0.9987973570823669)",es,0.9987973570823669
5966,DianitaDelLeon No Dianita En eate momento esta hablando en Win,"('es', 0.9564689993858337)",es,0.9564689993858337
5977,EnEsteMomentoQuiero  tener plata ,"('es', 0.9492555856704712)",es,0.9492555856704712
5987,traffiCARACAS  trafficMIRANDA alerta carro corolla vinotinto viejo  tipos robando baterias en caurimare MOSCA a un familiar lo robaron ya,"('es', 0.5585505366325378)",es,0.5585505366325378
